section,id,N,objAUC,ptAUC,objAP,ptAP,norm,pos_rate
category,7,33,0.8629629629629629,0.9598670391426405,0.9211105341373541,0.7942091299047238,mad,0.008974164336403195
category,8,33,0.7481481481481482,0.926624947928733,0.8576514957563345,0.5044120969112882,mad,0.005240470989672867
category,9,33,0.8814814814814815,0.977717256822295,0.9294820088830978,0.7647399465466165,mad,0.00855047866649474
category,10,34,0.8245614035087718,0.951499425705201,0.8770602600590207,0.5815809904745077,mad,0.009433797249156032
category,11,36,0.8380952380952381,0.9120205890266022,0.8920376552180327,0.48508112289650285,mad,0.020688317362743326
category,12,36,0.8253968253968255,0.9507219391984325,0.8988338951272665,0.6300094201620161,mad,0.019210211079056863
category,13,33,0.8999999999999999,0.9279782947664704,0.9461051823106152,0.4194265957464646,mad,0.033391012757542214
category,14,34,0.9087719298245615,0.9615631692022936,0.9170190376990186,0.608409497008401,mad,0.007278073872840466
category,15,34,0.9017543859649122,0.9564475273106341,0.9366403932536655,0.5469023573308582,mad,0.006202825905609405
category,16,34,0.7824561403508772,0.9576441057434362,0.868770933169887,0.5489992677062615,mad,0.006009231763241555
category,17,29,0.8428571428571429,0.9234948264099121,0.8662084995568158,0.367430052053926,mad,0.017954371901984085
category,18,29,0.8714285714285714,0.9175981909513795,0.8996289424860853,0.3752701745101503,mad,0.013043478260869565
category,19,29,0.9857142857142858,0.9684459264233991,0.9873949579831931,0.7162873672174774,mad,0.019883554229205066
category,20,30,0.9022222222222223,0.8664664737859815,0.9057482441305971,0.41996765302030464,mad,0.026678947665222844
category,21,29,0.7761904761904762,0.9051372075072921,0.7394945064272795,0.19455576856547208,mad,0.017619525089318553
category,22,38,0.7304347826086957,0.8938405975182271,0.8184438867332191,0.43802389957973525,mad,0.018303688332345892
category,23,29,0.8238095238095239,0.928699167159134,0.8325534316290618,0.214250330337446,mad,0.014613229161424613
category,24,38,0.8927536231884057,0.9479179385437922,0.9492170189875684,0.5672476744124051,mad,0.006283323551171683
category,25,37,0.6454545454545454,0.8399446572232315,0.7550208682675736,0.2053463385519144,mad,0.013238354945957482
category,26,29,0.9095238095238095,0.9274191092901907,0.9420329670329668,0.6328250001649467,mad,0.01402921708754318
category,27,29,0.7095238095238096,0.8388396083795848,0.723610893152094,0.1697490015895907,mad,0.02854937215865515
category,28,38,0.5652173913043479,0.7847939603282917,0.74578006222368,0.2594053836123444,mad,0.012865659767725057
category,29,37,0.6121212121212122,0.8299538609356234,0.8003496157061987,0.4419996064902189,mad,0.02117766478837928
category,30,33,0.6481481481481481,0.7581122065293578,0.7555508945786724,0.20050373130009025,mad,0.011333617618333632
category,31,31,1.0,0.9684095490516794,1.0,0.6619638855951681,mad,0.022078747278631
category,32,29,0.8857142857142858,0.8426999550237372,0.9114246864246862,0.26167413811459256,mad,0.008024610636239566
category,33,29,0.9761904761904763,0.9834260507894311,0.9745225013082155,0.7039955375615303,mad,0.008482797785244427
category,34,37,0.8090909090909091,0.8901349447464274,0.8928840295919171,0.42678584148283405,mad,0.017268400462765496
category,35,37,0.6515151515151515,0.9419583029582396,0.8030964170893977,0.4035355175662377,mad,0.005106634683309097
category,36,29,0.8,0.9133652400850205,0.8488306534735106,0.41382894720804286,mad,0.010179883240661308
category,37,29,0.9571428571428572,0.9885745610214298,0.9566780558377195,0.5655622420372577,mad,0.006072829529855487
category,38,37,0.8333333333333335,0.9601011199312431,0.918578788264617,0.8318636105570155,mad,0.007699462677020052
category,39,37,0.9060606060606061,0.9644707711893892,0.9503682302125014,0.807112617956347,mad,0.008288460236619733
category-macro,avg,,0.8303376480287235,0.9206010395575959,0.8831064952217661,0.49947385336442673,mad,
sample-macro,ptAP,1312,,,,0.5226623586062645,,
